"episode_id";"episode_title";"year";"episode_rating";"episode_votes"
"tt3736872";"Explosivos";"2015";"9,0";"2994"
"tt3736876";"You Will Cry Tears of Blood";"2015";"8,7";"2510"
"tt3736878";"La Gran Mentira";"2015";"8,9";"2729"
"tt3736882";"La Catedral";"2015";"8,7";"2430"
"tt3736880";"Despegue";"2015";"8,8";"2728"
"tt5011946";"Free at Last";"2016";"8,5";"2184"
"tt5714376";"Cambalache";"2016";"8,7";"2012"
"tt5714386";"Our Man in Madrid";"2016";"8,7";"1894"
"tt5714396";"The Good, the Bad, and the Dead";"2016";"9,3";"2626"
"tt5714398";"The Enemies of My Enemy";"2016";"8,6";"1764"
"tt5714400";"Los Pepes";"2016";"9,2";"1969"
"tt5714402";"Deutschland 93";"2016";"8,7";"1874"
"tt5714404";"Exit El Patrón";"2016";"8,7";"1839"
"tt5714406";"Nuestra Finca";"2016";"8,6";"1763"
"tt5714408";"Al Fin Cayó!";"2016";"9,4";"3036"
"tt6038952";"Episode #3.1";"2017";"N/A";"N/A"
"tt4593118";"Chapter One: The Vanishing of Will Byers";"2016";"8,6";"8918"
"tt4593122";"Chapter Two: The Weirdo on Maple Street";"2016";"8,5";"7811"
"tt4593126";"Chapter Three: Holly, Jolly";"2016";"9,0";"7814"
"tt4593124";"Chapter Four: The Body";"2016";"9,0";"7586"
"tt4593128";"Chapter Five: The Flea and the Acrobat";"2016";"8,8";"7125"
"tt4593132";"Chapter Six: The Monster";"2016";"8,9";"6927"
"tt4593134";"Chapter Seven: The Bathtub";"2016";"9,1";"5783"
"tt4593138";"Chapter Eight: The Upside Down";"2016";"9,3";"8825"
"tt6020684";"Madmax";"2017";"N/A";"N/A"
"tt6020792";"The Boy Who Came Back to Life";"2017";"N/A";"N/A"
"tt6020796";"The Pumpkin Patch";"2017";"N/A";"N/A"
"tt6020802";"The Palace";"2017";"N/A";"N/A"
"tt6020806";"The Storm";"2017";"N/A";"N/A"
"tt6020808";"The Pollywog";"2017";"N/A";"N/A"
"tt6020810";"The Secret Cabin";"2017";"N/A";"N/A"
"tt6020812";"The Brain";"2017";"N/A";"N/A"
"tt6020876";"The Lost Brother";"2017";"N/A";"N/A"
"tt4611880";"Where There Is Ruin, There Is Hope for a Treasure";"2016";"8,6";"762"
"tt4617332";"Episode #1.2";"2016";"N/A";"N/A"
"tt4617334";"Darkness Is Your Candle";"2016";"8,5";"461"
"tt4617338";"Episode #1.4";"2016";"N/A";"N/A"
"tt4617340";"Episode #1.5";"2016";"N/A";"N/A"
"tt4617342";"Episode #1.6";"2016";"N/A";"N/A"
"tt4617346";"Episode #1.7";"2016";"N/A";"N/A"
"tt4617350";"Episode #1.8";"2016";"N/A";"N/A"
"tt4617348";"Episode #1.9";"2016";"N/A";"N/A"
"tt4617352";"Episode #1.10";"2016";"N/A";"N/A"
"tt4617354";"Episode #1.11";"2016";"N/A";"N/A"
"tt4617358";"Episode #1.12";"2016";"N/A";"N/A"
"tt4617356";"Episode #1.13";"2016";"N/A";"N/A"
"tt5483578";"Wolferton Splash";"2016";"8,4";"1598"
"tt5095274";"Hyde Park Corner";"2016";"9,2";"1537"
"tt5242352";"Windsor";"2016";"8,3";"1160"
"tt5170842";"Act of God";"2016";"8,8";"1230"
"tt5242360";"Smoke and Mirrors";"2016";"8,5";"1112"
"tt5242362";"Gelignite";"2016";"8,2";"965"
"tt5254162";"Scientia Potentia Est";"2016";"8,9";"769"
"tt5325140";"Pride & Joy";"2016";"8,6";"984"
"tt5254184";"Assassins";"2016";"9,3";"1080"
"tt5056652";"Gloriana";"2016";"8,7";"647"
"tt6366744";"Episode #2.1";"2017";"N/A";"N/A"
"tt4684720";"Homecoming";"2016";"8,2";"1551"
"tt4684724";"New Colossus";"2016";"8,3";"1260"
"tt4684726";"Champion";"2016";"8,2";"1122"
"tt4684730";"Away";"2016";"8,4";"1112"
"tt4684734";"Paradise";"2016";"8,4";"1115"
"tt4684732";"Forking Paths";"2016";"8,1";"971"
"tt4684736";"Empire of Light";"2016";"8,1";"981"
"tt4684740";"Invisible Self";"2016";"8,2";"1360"
"tt5352664";"Episode #1.1";"2016";"N/A";"N/A"
"tt5689392";"The Bad Beginning: Part Two";"2017";"8,1";"1332"
"tt5689396";"The Reptile Room: Part One";"2017";"8,4";"1134"
"tt5689402";"The Reptile Room: Part Two";"2017";"8,3";"1042"
"tt5950462";"The Wide Window: Part One";"2017";"8,7";"101"
"tt6165334";"The Wide Window: Part Two";"2017";"8,7";"77"
"tt6165338";"The Miserable Mill: Part One";"2017";"9,0";"69"
"tt6165336";"Episode #1.8";"2017";"N/A";"N/A"
"tt5174246";"Tape 1, Side A";"2017";"8,5";"3974"
"tt5174248";"Tape 1, Side B";"2017";"8,2";"3277"
"tt5174250";"Tape 2, Side A";"2017";"8,1";"3034"
"tt5174252";"Tape 2, Side B";"2017";"8,3";"2875"
"tt5174254";"Tape 3, Side A";"2017";"8,4";"2894"
"tt5174260";"Tape 3, Side B";"2017";"8,3";"2500"
"tt5174262";"Tape 4, Side A";"2017";"8,5";"2829"
"tt5174264";"Tape 4, Side B";"2017";"8,3";"2694"
"tt5174266";"Tape 5, Side A";"2017";"8,8";"2703"
"tt5174270";"Tape 5, Side B";"2017";"8,8";"2775"
"tt5174272";"Tape 6, Side A";"2017";"9,3";"3272"
"tt5174274";"Tape 6, Side B";"2017";"9,2";"2492"
"tt5174280";"Tape 7, Side A";"2017";"9,4";"4009"
"tt3330796";"Into the Ring";"2015";"8,6";"7704"
"tt3915096";"Cut Man";"2015";"9,0";"7153"
"tt4000782";"Rabbit in a Snowstorm";"2015";"8,5";"5920"
"tt4061068";"In the Blood";"2015";"8,9";"5528"
"tt4061074";"World on Fire";"2015";"8,9";"5240"
"tt4065594";"Condemned";"2015";"9,1";"5596"
"tt4125416";"Stick";"2015";"8,8";"5428"
"tt4125418";"Shadows in the Glass";"2015";"9,1";"5394"
"tt4125420";"Speak of the Devil";"2015";"9,2";"5637"
"tt4125422";"Nelson v. Murdock";"2015";"8,7";"4847"
"tt4125426";"The Path of the Righteous";"2015";"8,9";"4965"
"tt4125424";"The Ones We Leave Behind";"2015";"8,9";"4304"
"tt4125428";"Daredevil";"2015";"9,4";"6939"
"tt4625048";"Bang";"2016";"9,0";"5681"
"tt4817432";"Dogs to a Gunfight";"2016";"8,8";"4784"
"tt4935616";"New York's Finest";"2016";"9,5";"6173"
"tt4947664";"Penny and Dime";"2016";"9,5";"5859"
"tt4950308";"Kinbaku";"2016";"8,5";"4240"
"tt4950312";"Regrets Only";"2016";"8,7";"4039"
"tt4950310";"Semper Fidelis";"2016";"8,8";"3949"
"tt4950326";"Guilty as Sin";"2016";"9,2";"3886"
"tt4950314";"Seven Minutes in Heaven";"2016";"9,5";"4900"
"tt4950318";"The Man in the Box";"2016";"9,2";"3954"
"tt4950322";".380";"2016";"8,9";"3571"
"tt4950320";"The Dark at the End of the Tunnel";"2016";"9,1";"3902"
"tt4950324";"A Cold Day in Hell's Kitchen";"2016";"9,3";"4733"
"tt5902120";"Episode #3.1";"2017";"N/A";"N/A"
"tt4162058";"AKA Ladies Night";"2015";"8,2";"4340"
"tt4162062";"AKA Crush Syndrome";"2015";"8,3";"3256"
"tt4162064";"AKA It's Called Whiskey";"2015";"8,4";"3040"
"tt4162066";"AKA 99 Friends";"2015";"8,2";"2906"
"tt4162072";"AKA The Sandwich Saved Me";"2015";"8,6";"3071"
"tt4162076";"AKA You're a Winner!";"2015";"8,4";"2932"
"tt4162080";"AKA Top Shelf Perverts";"2015";"8,7";"2958"
"tt4162078";"AKA WWJD?";"2015";"9,1";"3208"
"tt4162086";"AKA Sin Bin";"2015";"9,2";"3402"
"tt4162088";"AKA 1,000 Cuts";"2015";"8,9";"3088"
"tt4162092";"AKA I've Got the Blues";"2015";"8,3";"2774"
"tt4162094";"AKA Take a Bloody Number";"2015";"8,6";"2769"
"tt4162096";"AKA Smile";"2015";"8,8";"3120"
"tt5349278";"Episode #2.1";"2017";"N/A";"N/A"
"tt4179626";"Moment of Truth";"2016";"7,9";"2798"
"tt4179628";"Code of the Streets";"2016";"8,4";"2249"
"tt4179634";"Who's Gonna Take the Weight?";"2016";"8,5";"2070"
"tt4179636";"Step in the Arena";"2016";"8,6";"2217"
"tt4179642";"Just to Get a Rep";"2016";"8,2";"1938"
"tt4179686";"Suckas Need Bodyguards";"2016";"8,2";"1898"
"tt4179742";"Manifest";"2016";"8,9";"860"
"tt4179760";"Blowin' Up the Spot";"2016";"8,3";"1758"
"tt4179772";"DWYCK";"2016";"8,9";"182"
"tt4179776";"Take It Personal";"2016";"8,1";"1682"
"tt4179784";"Episode #1.11";"2016";"N/A";"N/A"
"tt4179798";"Soliloquy of Chaos";"2016";"8,4";"1633"
"tt4179804";"You Know My Steez";"2016";"8,2";"1303"
"tt6312068";"Episode #2.1";"2018";"N/A";"N/A"
"tt4174026";"Snow Gives Way";"2017";"7,6";"2538"
"tt4174028";"Shadow Hawk Takes Flight";"2017";"7,8";"2051"
"tt4174030";"Rolling Thunder Cannon Punch";"2017";"7,9";"1842"
"tt4174066";"Eight Diagram Dragon Palm";"2017";"8,2";"1773"
"tt4174070";"Under Leaf Pluck Lotus";"2017";"8,0";"1636"
"tt4174072";"Immortal Emerges from Cave";"2017";"8,3";"1723"
"tt4174074";"Felling Tree with Roots";"2017";"8,1";"1555"
"tt4174078";"The Blessing of Many Fractures";"2017";"7,8";"1467"
"tt4174080";"The Mistress of All Agonies";"2017";"7,9";"1376"
"tt4174082";"Black Tiger Steals Heart";"2017";"8,2";"1381"
"tt4174084";"Lead Horse Back to Stable";"2017";"7,7";"1300"
"tt4174090";"Bar the Big Boss";"2017";"8,4";"1342"
"tt4174096";"Dragon Plays with Fire";"2017";"7,9";"1487"
"tt4270062";"Episode #1.1";"2017";"N/A";"N/A"
"tt4270066";"Episode #1.2";"2017";"N/A";"N/A"
"tt4270082";"Episode #1.4";"2017";"N/A";"N/A"
"tt4270086";"Episode #1.5";"2017";"N/A";"N/A"
"tt4270094";"Episode #1.6";"2017";"N/A";"N/A"
"tt3651920";"Kimmy Goes Outside!";"2015";"7,6";"1033"
"tt4073070";"Kimmy Gets a Job!";"2015";"7,6";"781"
"tt4073074";"Kimmy Goes on a Date!";"2015";"8,0";"864"
"tt4003750";"Kimmy Goes to the Doctor!";"2015";"7,8";"538"
"tt4045202";"Kimmy Kisses a Boy!";"2015";"8,1";"688"
"tt4045602";"Kimmy Goes to School!";"2015";"8,0";"720"
"tt4244338";"Kimmy Goes to a Party!";"2015";"8,4";"756"
"tt4095962";"Kimmy Is Bad at Math!";"2015";"8,0";"612"
"tt4227928";"Kimmy Has a Birthday!";"2015";"8,0";"506"
"tt4151942";"Kimmy's in a Love Triangle!";"2015";"8,4";"559"
"tt4163494";"Kimmy Rides a Bike!";"2015";"8,0";"393"
"tt4249120";"Kimmy Goes to Court!";"2015";"7,9";"640"
"tt4249128";"Kimmy Makes Waffles!";"2015";"8,1";"617"
"tt4385544";"Kimmy Goes Roller Skating!";"2016";"7,5";"572"
"tt4392258";"Kimmy Goes on a Playdate!";"2016";"8,0";"354"
"tt4498790";"Episode #2.3";"2016";"N/A";"N/A"
"tt4498792";"Episode #2.4";"2016";"N/A";"N/A"
"tt4498794";"Kimmy Gives Up!";"2016";"7,9";"311"
"tt4498796";"Episode #2.6";"2016";"N/A";"N/A"
"tt4503570";"Episode #2.7";"2016";"N/A";"N/A"
"tt4503582";"Episode #2.8";"2016";"N/A";"N/A"
"tt4503596";"Kimmy Meets a Drunk Lady!";"2016";"9,1";"80"
"tt4503604";"Episode #2.10";"2016";"N/A";"N/A"
"tt4503608";"Episode #2.11";"2016";"N/A";"N/A"
"tt4503610";"Episode #2.12";"2016";"N/A";"N/A"
"tt4385548";"Episode #2.13";"2016";"N/A";"N/A"
"tt5349978";"Kimmy Gets Divorced?!";"2017";"7,9";"166"
"tt6257244";"Kimmy's Roommate Lemonades!";"2017";"8,2";"235"
"tt6201156";"Kimmy Can't Help You!";"2017";"7,8";"109"
"tt6233962";"Kimmy Goes to College!";"2017";"8,4";"96"
"tt6400930";"Kimmy Steps on a Crack!";"2017";"8,3";"85"
"tt6253466";"Kimmy Is a Feminist!";"2017";"8,7";"77"
"tt6489272";"Kimmy Learns About the Weather!";"2017";"8,0";"58"
"tt6457670";"Kimmy Does a Puzzle!";"2017";"8,3";"61"
"tt6412826";"Kimmy Goes to Church!";"2017";"8,0";"60"
"tt6438856";"Kimmy Pulls Off a Heist!";"2017";"8,5";"57"
"tt6475568";"Kimmy Googles the Internet!";"2017";"8,3";"46"
"tt6489274";"Kimmy and the Trolley Problem!";"2017";"8,2";"43"
"tt5676614";"Kimmy Bites an Onion!";"2017";"8,6";"47"
"tt3814438";"The End";"2015";"7,7";"372"
"tt3897776";"The Credit Cards";"2015";"7,6";"261"
"tt3814440";"The Dinner";"2015";"7,8";"245"
"tt4017394";"The Funeral";"2015";"8,2";"271"
"tt4128296";"The Fall";"2015";"8,1";"236"
"tt4128292";"The Earthquake";"2015";"8,0";"353"
"tt4078600";"The Spelling Bee";"2015";"8,1";"224"
"tt4075346";"The Sex";"2015";"8,0";"106"
"tt4128286";"The Invitation";"2015";"8,0";"249"
"tt4128290";"The Elevator";"2015";"7,8";"86"
"tt4147712";"The Secrets";"2015";"7,9";"187"
"tt4175114";"The Bachelor Party";"2015";"8,2";"89"
"tt4192582";"The Vows";"2015";"8,3";"222"
"tt4713652";"Episode #2.1";"2016";"N/A";"N/A"
"tt4887318";"Episode #2.2";"2016";"N/A";"N/A"
"tt4887320";"Episode #2.3";"2016";"N/A";"N/A"
"tt4955396";"Episode #2.4";"2016";"N/A";"N/A"
"tt4955404";"Episode #2.5";"2016";"N/A";"N/A"
"tt4971010";"Episode #2.6";"2016";"N/A";"N/A"
"tt4985798";"The Boar";"2016";"8,3";"200"
"tt5025236";"Episode #2.8";"2016";"N/A";"N/A"
"tt5042894";"The Goodbyes";"2016";"8,5";"100"
"tt5042902";"Episode #2.10";"2016";"N/A";"N/A"
"tt5008268";"The Bender";"2016";"8,5";"205"
"tt5042910";"Episode #2.12";"2016";"N/A";"N/A"
"tt5042916";"Episode #2.13";"2016";"N/A";"N/A"
"tt5262554";"Episode #3.1";"2017";"N/A";"N/A"
"tt5687338";"Episode #3.2";"2017";"N/A";"N/A"
"tt5797930";"The Focus Group";"2017";"8,6";"149"
"tt5799166";"The Burglary";"2017";"8,5";"137"
"tt5803924";"The Gun";"2017";"8,4";"138"
"tt5837946";"The Pot";"2017";"8,7";"133"
"tt5837948";"The Floor";"2017";"8,4";"126"
"tt5842090";"The Alert";"2017";"8,5";"121"
"tt5842766";"The Apology";"2017";"8,3";"110"
"tt5845512";"The Labels";"2017";"8,1";"106"
"tt5845514";"The Other Vibrator";"2017";"8,3";"113"
"tt5845516";"The Musical";"2017";"8,5";"116"
"tt5766964";"Episode #3.13";"2017";"N/A";"N/A"
"tt6690374";"Episode #4.1";"2018";"N/A";"N/A"
"tt4672180";"Plan B";"2015";"7,7";"1260"
"tt4672182";"Parents";"2015";"8,3";"1267"
"tt4672184";"Hot Ticket";"2015";"8,2";"1031"
"tt4658458";"Indians on TV";"2015";"8,5";"995"
"tt4672218";"The Other Man";"2015";"8,3";"976"
"tt4672216";"Nashville";"2015";"8,8";"1077"
"tt4674610";"Ladies and Gentlemen";"2015";"8,2";"900"
"tt4672186";"Old People";"2015";"8,6";"900"
"tt4674608";"Mornings";"2015";"8,9";"996"
"tt4674612";"Finale";"2015";"8,9";"944"
"tt5462068";"The Thief";"2017";"9,0";"596"
"tt6305614";"Le Nozze";"2017";"8,4";"339"
"tt6148154";"Religion";"2017";"8,5";"384"
"tt6289004";"First Date";"2017";"9,0";"408"
"tt6305618";"The Dinner Party";"2017";"9,0";"359"
"tt6224692";"New York, I Love You";"2017";"9,5";"620"
"tt6305622";"Door #3";"2017";"8,3";"253"
"tt6305624";"Thanksgiving";"2017";"9,6";"469"
"tt6305630";"Amarsi Un Po";"2017";"9,7";"484"
"tt6305632";"Buona Notte";"2017";"9,4";"405"
"tt4610016";"Episode #1.1";"2016";"N/A";"N/A"
"tt4610018";"Episode #1.2";"2015";"9,5";"13"
"tt4610020";"Episode #1.3";"2015";"9,2";"13"
"tt4610032";"Episode #1.4";"2016";"N/A";"N/A"
"tt5201860";"Episode #1.5";"2015";"N/A";"N/A"
"tt4288962";"It Begins";"2016";"7,4";"680"
"tt4642824";"One Long Day";"2016";"8,4";"460"
"tt4716766";"Tested";"2016";"7,7";"265"
"tt4716772";"Party in the Hills";"2016";"8,4";"274"
"tt4716776";"The Date";"2016";"8,6";"415"
"tt4742280";"Andy";"2016";"7,8";"444"
"tt4742284";"Magic";"2016";"8,0";"329"
"tt4742294";"Episode #1.8";"2016";"N/A";"N/A"
"tt4742296";"The Table Read";"2016";"8,4";"320"
"tt4425192";"Episode #1.10";"2016";"9,1";"28"
"tt4425194";"On Lockdown";"2017";"7,7";"253"
"tt5493206";"Friends Night Out";"2017";"8,5";"69"
"tt5583058";"Episode #2.5";"2017";"N/A";"N/A"
"tt5600456";"Episode #2.6";"2017";"N/A";"N/A"
"tt5600458";"Episode #2.7";"2017";"N/A";"N/A"
"tt5600460";"Episode #2.8";"2017";"N/A";"N/A"
"tt5600464";"Episode #2.9";"2017";"N/A";"N/A"
"tt5600466";"Episode #2.10";"2017";"N/A";"N/A"
"tt5600468";"Episode #2.11";"2017";"N/A";"N/A"
"tt4425196";"Episode #2.12";"2017";"N/A";"N/A"
"tt4625398";"Our Very First Show, Again";"2016";"7,7";"853"
"tt4662772";"Moving Day";"2016";"7,5";"432"
"tt4662796";"Funner House";"2016";"7,9";"533"
"tt4662788";"The Not-So-Great Escape";"2016";"7,6";"440"
"tt4662794";"Mad Max";"2016";"7,8";"438"
"tt4662786";"The Legend of El Explosivo";"2016";"7,9";"257"
"tt4662802";"Ramona's Not-So-Epic Party";"2016";"7,6";"387"
"tt4662800";"Secrets, Lies and Firetrucks";"2016";"8,0";"281"
"tt4662798";"War of the Roses";"2016";"8,3";"220"
"tt4662806";"A Giant Leap";"2016";"8,3";"205"
"tt4662804";"Partnerships in the Night";"2016";"7,8";"359"
"tt4662812";"Save the Dates";"2016";"8,4";"171"
"tt4662810";"Love Is in the Air";"2016";"8,2";"221"
"tt5515246";"Welcome Back";"2016";"7,5";"232"
"tt5714642";"Mom Interference";"2016";"7,7";"194"
"tt5743326";"Ramona's Not-So-Epic First Kiss";"2016";"7,4";"178"
"tt5774260";"Curse of Tanner Manor";"2016";"8,2";"44"
"tt5774304";"Doggy Daddy";"2016";"7,8";"169"
"tt5829994";"A Fuller Thanksgiving";"2016";"9,3";"49"
"tt6084232";"Girl Talk";"2016";"8,8";"38"
"tt6084230";"A Tangled Web";"2016";"8,7";"32"
"tt5985718";"Glazed and Confused";"2016";"9,1";"29"
"tt6084234";"New Kids in the House";"2016";"8,3";"178"
"tt6084236";"DJ and Kimmy's High School Reunion";"2016";"8,9";"30"
"tt6084238";"Nutcrackers";"2016";"9,0";"30"
"tt6084240";"Happy New Year Baby";"2016";"9,2";"26"
"tt5020356";"Westminster";"2016";"7,0";"162"
"tt5095002";"Horizon";"2016";"7,2";"160"
"tt5095012";"Rose";"2016";"7,5";"179"
"tt4998158";"Palms";"2016";"7,8";"145"
"tt5083962";"Electric";"2016";"7,9";"139"
"tt5063116";"Shell";"2016";"8,8";"166"
"tt5083964";"7th";"2016";"7,9";"139"
"tt5083966";"Episode #1.8";"2016";"N/A";"N/A"
"tt6023820";"Day One";"2017";"7,6";"61"
"tt6192952";"Episode #2.2";"2017";"N/A";"N/A"
"tt6317050";"Episode #2.3";"2017";"N/A";"N/A"
"tt6317056";"Episode #2.4";"2017";"N/A";"N/A"
"tt6317062";"Episode #2.5";"2017";"N/A";"N/A"
"tt6317066";"Episode #2.6";"2017";"N/A";"N/A"
"tt5529818";"Lauren Lapkus";"2016";"7,0";"58"
"tt5529824";"John Early";"2016";"5,8";"14"
"tt5529826";"Henry Zebrowski";"2016";"7,2";"35"
"tt5529830";"Kate Berlant";"2016";"6,6";"24"
"tt5529836";"Natasha Rothwell";"2016";"8,1";"49"
"tt5529838";"Paul W. Downs";"2016";"7,0";"18"
"tt5529840";"Tim Robinson";"2016";"8,0";"42"
"tt5529846";"Dr. Brown";"2016";"7,4";"19"
"tt5348920";"Back Where I Come From";"2016";"6,9";"478"
"tt5432116";"Some People Change";"2016";"7,5";"346"
"tt5555050";"The Boys of Fall";"2016";"7,8";"307"
"tt5555124";"Got a Little Crazy";"2016";"8,1";"282"
"tt5578812";"American Kids";"2016";"7,9";"274"
"tt5555132";"Better as a Memory";"2016";"7,9";"268"
"tt5555134";"I Can't Go There";"2016";"8,4";"257"
"tt5555136";"Til It's Gone";"2016";"8,3";"248"
"tt5555138";"There Goes My Life";"2016";"8,5";"289"
"tt5555144";"Down the Road";"2016";"8,5";"303"
"tt6120602";"Gone as a Girl Can Get";"2016";"8,1";"87"
"tt5677360";"Gone as a Girl Can Get";"2016";"7,8";"142"
"tt6120604";"Living and Living Well";"2016";"7,8";"127"
"tt6120606";"Sittin' on the Fence";"2016";"8,0";"138"
"tt6120608";"Let's Fall to Pieces Together";"2016";"8,1";"121"
"tt6120610";NA;NA;NA;NA
"tt6120614";"Easy Come, Easy Go";"2016";"8,0";"123"
"tt6120616";"I've Come to Expect It from You";"2016";"7,8";"118"
"tt6120618";"The Cowboy Rides Away";"2016";"8,3";"128"
"tt6120620";"Leavin' Been Comin' (For a Long, Long Time)";"2016";"8,3";"121"
"tt5678008";"Merry Christmas (Wherever You Are)";"2016";"8,9";"163"
"tt4810502";"Pilot";"2016";"7,3";"109"
"tt4885186";"Bisexual Because of Meth";"2015";"N/A";"N/A"
"tt5040140";"White Trash";"2016";"N/A";"N/A"
"tt5040148";"Jack and Diane";"2016";"N/A";"N/A"
"tt5040158";"I Love You";"2016";"N/A";"N/A"
"tt5040160";"Loaf Coach";"2016";"N/A";"N/A"
"tt5040166";"Josue";"2016";"N/A";"N/A"
"tt5040174";"A Vaginismus Miracle";"2016";"N/A";"N/A"
"tt5040176";"No Friend Left Behind";"2016";"N/A";"N/A"
"tt5040184";"Knife Feelings";"2016";"N/A";"N/A"
"tt5040186";"Mein Ramp";"2016";"N/A";"N/A"
"tt5103772";"Enter Super Grisham";"2016";"N/A";"N/A"
"tt6038638";"The F**King Study";"2016";"6,5";"312"
"tt6038650";"Vegan Cinderella";"2016";"6,3";"49"
"tt6038654";"Brewery Brothers";"2016";"6,5";"42"
"tt6038656";"Controlada";"2016";"6,4";"18"
"tt6038662";"Art and Life";"2016";"7,5";"240"
"tt6038666";"Utopia";"2016";"7,4";"228"
"tt6038668";"Chemistry Read";"2016";"6,3";"169"
"tt6038670";"Hop Dreams";"2016";"6,7";"149"
"tt5834586";"Uploding my Fist Video";"2016";"7,0";"165"
"tt5616384";"Preeching 2 the Chior";"2016";"7,4";"118"
"tt5837304";"Netwerking at the Nursing Home";"2016";"7,5";"104"
"tt5837308";"Rod Trip with My Uncle";"2016";"8,3";"98"
"tt5837310";"Staring in a Musicall";"2016";"8,2";"91"
"tt5837312";"Becuming a Magichin";"2016";"8,3";"86"
"tt5837314";"Starr Off the Parade";"2016";"7,7";"104"
"tt5837316";"I'm Famous";"2016";"8,5";"139"
"tt5491512";"This Is It";"2017";"7,5";"145"
"tt5753228";"Bobos and Mamitas";"2017";"7,8";"109"
"tt6038206";"No Mass";"2017";"8,1";"107"
"tt5955024";"A Snowman's Tale";"2017";"N/A";"N/A"
"tt5955056";"The Death of Mrs. Resnick";"2017";"N/A";"N/A"
"tt6040952";"Hold, Please";"2017";"8,3";"72"
"tt5939032";"Sex Talk";"2017";"9,0";"44"
"tt5962414";"Pride & Prejudice";"2017";"8,6";"99"
"tt6006106";"Hurricane Victor";"2017";"8,4";"91"
"tt5675768";"So Then a Bat or A Monkey";"2017";"7,4";"870"
"tt5853410";"Episode #1.2";"2017";"N/A";"N/A"
"tt5937622";"We Can Kill People";"2017";"8,0";"521"
"tt5937630";"The Farting Sex Tourist";"2017";"8,0";"487"
"tt5901948";"Man Eat Man";"2017";"8,6";"8"
"tt5931894";"Attention to Detail";"2017";"8,1";"279"
"tt5937632";"Strange or Just Inconsiderate?";"2017";"8,5";"266"
"tt5937634";"How Much Vomit?";"2017";"N/A";"N/A"
"tt5937636";"The Book!";"2017";"8,1";"227"
"tt5937638";"Baka, Bile, and Baseball Bats";"2017";"N/A";"N/A"
"tt6713048";"Episode #2.1";"2018";"N/A";"N/A"
"tt6101716";"Reptilicus";"2017";"8,0";"384"
"tt6101726";"Cry Wilderness";"2017";"8,3";"221"
"tt6101754";"The Time Travelers";"2017";"7,6";"169"
"tt6101824";"Avalanche";"2017";"8,2";"164"
"tt6101846";"The Beast of Hollow Mountain";"2017";"7,7";"139"
"tt6101856";"Starcrash";"2017";"8,0";"139"
"tt6101868";"The Land Time Forgot";"2017";"7,7";"108"
"tt6101924";"The Loves of Hercules";"2017";"7,4";"94"
"tt6101928";"Yongary";"2017";"8,1";"105"
"tt6101936";"Wizards of the Lost Kingdom";"2017";"7,7";"95"
"tt6101946";"Wizards of the Lost Kingdom II";"2017";"7,7";"51"
"tt6101950";"Carnival Magic";"2017";"7,7";"52"
"tt6101964";"The Christmas That Almost Wasn't";"2017";"7,9";"39"
"tt6101970";"At the Earth's Core";"2017";"7,8";"35"
"tt5788928";"Sophia";"2017";"7,1";"201"
"tt5893834";"The Hern";"2017";"7,5";"174"
"tt5893836";"Thank You, San Francisco";"2017";"7,8";"139"
"tt5893840";"Ladyshopper99";"2017";"7,9";"141"
"tt5893844";"Top 8";"2017";"7,6";"122"
"tt5893846";"Five Percent";"2017";"7,4";"69"
"tt5893862";"Motherf*ckin' Bar Graphs";"2017";"7,6";"60"
"tt5893866";"Vintage Fashion Forum";"2017";"7,5";"40"
"tt5893872";"I Come Crashing";"2017";"7,8";"65"
"tt5893876";"The Launch";"2017";"8,3";"127"
"tt6040342";"Chapter I";"2017";"6,5";"365"
"tt6057308";"Chapter II";"2017";"6,6";"58"
"tt6063064";"Chapter III";"2017";"6,7";"240"
"tt6063066";"Chapter IV";"2017";"6,9";"249"
"tt6116364";"Chapter V";"2017";"8,1";"363"
"tt6057312";"Chapter VI";"2017";"6,6";"213"
"tt6443570";"Chapter VII";"2017";"6,1";"36"
"tt6175748";"Chapter VIII";"2017";"6,2";"128"
"tt6443568";"Chapter IX";"2017";"6,3";"168"
"tt6361938";"Chapter X";"2017";"6,6";"176"
"tt6016432";"Episode #1.1";"2017";"8,4";"105"
"tt6153416";"Episode #1.3";"2017";"7,8";"43"
"tt5942892";"Europe - London";"2016";"7,2";"22"
"tt5943572";"Europe - Berlin";"2016";"6,9";"13"
"tt5943582";"Europe - Copenhagen";"2016";"7,4";"9"
"tt5943590";"Europe - Oslo";"2016";"8,6";"7"
"tt5943598";"Europe - Stockholm";"2016";"8,5";"6"
"tt5944016";"Europe - Helsinki";"2016";"8,7";"7"
"tt5944020";"Europe - Amsterdam";"2016";"8,7";"7"
"tt5944028";"Europe - Amsterdam Pt. 2";"2016";"8,2";"5"
"tt5447154";"Winter";"2016";"N/A";"N/A"
"tt5447156";"Spring";"2016";"N/A";"N/A"
"tt5447538";"Summer";"2016";"7,8";"969"
"tt5447536";"Fall";"2016";"N/A";"N/A"
"tt3957774";"BoJack Horseman: The BoJack Horseman Story, Chapter One";"2014";"7,2";"911"
"tt3982374";"BoJack Hates the Troops";"2014";"7,8";"643"
"tt3981116";"Prickly Muffin";"2014";"7,5";"409"
"tt3980964";"Zoës and Zeldas";"2014";"7,5";"327"
"tt3978916";"Live Fast, Diane Nguyen";"2014";"7,5";"310"
